City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
288,yemetsk,63.4721,41.7941,1.82,86,100,3.41,RU,1730346418
289,qiancheng,27.185,109.7654,23.66,38,0,3.11,CN,1730346418
290,walvis bay,-22.9575,14.5053,13.53,100,31,3.6,NA,1730346418
291,lorengau,-2.0226,147.2712,29.02,76,43,1.47,PG,1730346419
292,las tablas,7.7667,-80.2833,25.1,99,99,1.11,PA,1730346419
293,faya-largeau,17.9257,19.1043,20.53,30,6,8.36,TD,1730346419
294,ribeira brava,32.65,-17.0667,19.35,68,1,2.36,PT,1730346419
295,gamba,-2.65,10.0,24.87,85,100,2.38,GA,1730346420
296,nuku'alofa,-21.1333,-175.2,27.19,89,75,4.12,TO,1730346272
297,zakamensk,50.3741,103.2863,1.61,55,42,1.02,RU,1730346420
298,shahrud,36.4182,54.9763,9.64,40,87,2.19,IR,1730346421
299,xudat,41.631,48.681,10.65,68,44,2.95,AZ,1730346421
300,acarau,-2.8856,-40.12,25.16,79,63,6.05,BR,1730346422
301,maych'ew,12.7875,39.5422,13.01,80,59,0.85,ET,1730346422
302,tual,-5.6667,132.75,29.06,71,90,2.71,ID,1730346422
303,maitum,6.0392,124.4986,29.98,67,100,2.26,PH,1730346422
304,lebu,-37.6167,-73.65,10.82,96,42,5.05,CL,1730346129
305,mendoza,-32.8908,-68.8272,25.74,47,0,1.03,AR,1730346167
306,genhe,50.7833,121.5167,1.88,99,100,0.88,CN,1730346423
307,la'ie,21.6477,-157.9253,27.98,85,3,3.13,US,1730346423
308,high rock,26.6208,-78.2833,25.54,64,0,11.62,BS,1730346423
309,minas de marcona,-15.2119,-75.1103,13.15,82,23,2.72,PE,1730346424
310,mount pearl,47.5166,-52.7813,1.09,88,100,2.57,CA,1730346424
311,nova vicosa,-17.8919,-39.3719,21.65,92,100,1.22,BR,1730346424
312,kralendijk,12.15,-68.2667,28.99,70,69,6.17,BQ,1730346426
313,yuzhno-kurilsk,44.0306,145.8556,10.78,63,7,8.79,RU,1730346426
314,linden,6.0,-58.3,23.41,93,23,1.12,GY,1730346426
315,geraldton,-28.7667,114.6,33.23,33,5,5.66,AU,1730346426
316,las lomitas,-24.7096,-60.593,29.65,42,45,3.46,AR,1730346427
317,minab,27.1467,57.0801,27.52,41,0,0.59,IR,1730346185
318,narasannapeta,18.4167,84.05,28.4,71,14,1.26,IN,1730346427
319,male,4.1748,73.5089,30.97,74,40,3.09,MV,1730346428
320,nova sintra,14.8667,-24.7167,25.98,76,100,1.85,CV,1730346428
321,ust-tsilma,65.441,52.1498,2.2,77,100,5.83,RU,1730346430
322,karagandy,49.8019,73.1021,2.97,99,100,3.24,KZ,1730346430
323,mossel bay,-34.1831,22.146,10.96,75,0,3.61,ZA,1730346317
324,thunder bay,48.4001,-89.3168,0.99,100,20,1.03,CA,1730346242
325,palmer,42.1584,-72.3287,15.84,72,75,1.54,US,1730346431
326,amstetten,48.1229,14.8721,8.76,96,44,0.55,AT,1730346431
327,sao gabriel da cachoeira,-0.1303,-67.0892,26.34,70,89,1.01,BR,1730346432
328,pimenta bueno,-11.6725,-61.1936,23.35,77,53,1.09,BR,1730346432
329,mangrol,21.1167,70.1167,28.66,53,0,3.09,IN,1730346432
330,salmon arm,50.6998,-119.3024,6.62,87,100,1.03,CA,1730346432
331,mana,5.6592,-53.7767,26.01,86,6,2.58,GF,1730346433
332,saint-joseph,-21.3667,55.6167,24.21,71,61,4.12,RE,1730346433
333,springfield,37.2153,-93.2982,21.92,80,0,9.39,US,1730346303
334,iquique,-20.2208,-70.1431,17.11,76,23,0.44,CL,1730346379
335,berberati,4.2612,15.7922,20.02,95,99,0.66,CF,1730346434
336,caraguatatuba,-23.6338,-45.4899,17.59,96,78,1.06,BR,1730346434
337,panaba,21.2833,-88.2667,23.64,96,99,2.64,MX,1730346434
338,krasavino,60.9614,46.4814,0.67,98,100,3.35,RU,1730346435
339,mamit,23.9333,92.4833,23.46,88,75,2.06,IN,1730346435
340,lagos,6.5833,3.75,24.31,94,53,0.22,NG,1730346435
341,san andres,12.5847,-81.7006,26.01,94,20,1.03,CO,1730346436
342,motueka,-41.1333,173.0167,19.5,49,100,2.07,NZ,1730346436
343,krasnyy chikoy,50.3643,108.7512,2.91,56,100,1.8,RU,1730346436
344,sangkhla buri,15.1555,98.4536,30.1,60,66,1.23,TH,1730346436
345,fale old settlement,-9.3852,-171.2468,28.78,69,99,6.15,TK,1730346437
346,madimba,-10.4,40.3333,26.39,81,100,3.82,TZ,1730346437
347,fisterra,42.9049,-9.2629,17.44,75,0,4.1,ES,1730346437
348,pangkalpinang,-2.1333,106.1333,34.33,48,95,2.47,ID,1730346437
349,barra de santo antonio,-9.4047,-35.5072,24.44,79,22,4.34,BR,1730346438
350,ilomantsi,62.6716,30.9328,-0.83,65,26,5.93,FI,1730346438
351,dudinka,69.4058,86.1778,-10.59,95,100,5.41,RU,1730346438
352,luganville,-15.5333,167.1667,26.18,82,91,3.13,VU,1730346439
353,ola,59.5833,151.2833,-6.58,57,100,8.3,RU,1730346439
354,san luis de la loma,17.2706,-100.8939,26.58,86,100,1.94,MX,1730346439
355,morondava,-20.2833,44.2833,27.46,69,100,1.76,MG,1730346440
356,santa eulalia,-11.85,-76.6833,17.07,52,98,0.76,PE,1730346440
357,zheleznodorozhnyy,55.7503,38.0042,2.75,69,32,6.21,RU,1730346440
358,sisimiut,66.9395,-53.6735,-8.33,59,37,6.9,GL,1730346440
359,ujae,8.9322,165.7642,28.69,73,97,5.7,MH,1730346440
360,kizhinga,51.8462,109.9097,3.17,46,18,4.52,RU,1730346441
361,as sulaymaniyah,35.5611,45.4375,3.24,45,0,2.57,IQ,1730346441
362,monteagudo,-19.8167,-63.9833,19.75,78,86,1.29,BO,1730346441
363,antsiranana,-12.2787,49.2917,24.42,78,20,5.14,MG,1730346442
364,sur,22.5667,59.5289,29.23,49,0,3.19,OM,1730346442
365,emerald,-23.5333,148.1667,34.08,23,30,3.27,AU,1730346442
366,jebba,9.1333,4.8333,23.7,60,21,0.42,NG,1730346443
367,broken hill,-31.95,141.4333,26.16,31,40,6.25,AU,1730346443
368,bengkulu,-3.8004,102.2655,29.1,68,55,2.19,ID,1730346443
369,al faw,29.9776,48.4741,23.05,67,100,1.7,IQ,1730346444
370,preobrazheniye,42.9019,133.9064,13.77,57,98,3.89,RU,1730346444
371,buayan,6.1164,125.2347,31.92,62,20,5.14,PH,1730346444
372,whitehorse,60.7161,-135.0538,-3.32,85,100,2.06,CA,1730346331
373,larache,35.1932,-6.1557,17.6,87,97,6.83,MA,1730346444
374,aromashevo,56.8602,68.6375,-0.51,81,17,3.14,RU,1730346445
375,grajau,-5.8194,-46.1386,24.33,69,77,1.56,BR,1730346323
376,pacific grove,36.6177,-121.9166,11.48,91,0,1.79,US,1730346445
377,playa del carmen,20.6274,-87.0799,24.38,93,100,4.9,MX,1730346340
378,tlaltenango de sanchez roman,21.7833,-103.3167,15.03,42,0,0.59,MX,1730346446
379,nouadhibou,20.931,-17.0347,21.99,56,100,5.66,MR,1730346446
380,touba,8.2833,-7.6833,21.34,94,80,0.54,CI,1730346446
381,zhongxiang,31.1661,112.5831,23.26,42,0,6.24,CN,1730346448
382,wynyard,-41.0,145.7167,19.67,56,3,0.89,AU,1730346449
383,ogdensburg,44.6942,-75.4863,20.01,71,75,5.14,US,1730346449
384,atasu,48.6814,71.6433,3.99,97,100,8.09,KZ,1730346449
385,kulp,38.4972,41.0122,9.16,35,66,0.65,TR,1730346449
386,laguna,38.421,-121.4238,15.59,66,75,5.66,US,1730346292
387,madang,-5.2246,145.7966,30.57,64,51,4.05,PG,1730346450
388,igarka,67.4667,86.5833,-12.52,97,100,3.11,RU,1730346450
389,vorgashor,67.5833,63.95,-8.66,97,85,3.08,RU,1730346450
390,okha,53.5739,142.9478,-0.71,71,100,8.38,RU,1730346451
391,berdigestyakh,62.0989,126.6992,-14.89,90,72,0.49,RU,1730346451
392,undurkhaan,47.3194,110.6556,3.09,82,100,2.27,MN,1730346451
393,pinotepa nacional,16.3167,-98.0167,23.49,96,50,1.11,MX,1730346451
394,el sauzal de rodriguez,31.9,-116.6833,13.01,78,0,1.08,MX,1730346453
395,geiro,-6.15,36.8667,18.52,83,94,2.76,TZ,1730346453
396,liuduzhai,27.3661,110.935,22.73,38,0,2.73,CN,1730346454
397,basoko,1.2391,23.616,21.93,97,100,1.2,CD,1730346455
398,puerto leguizamo,-0.1934,-74.7819,21.76,89,54,0.6,CO,1730346456
399,metro,-5.1131,105.3067,34.66,41,100,2.89,ID,1730346456
400,vila franca do campo,37.7167,-25.4333,18.27,99,3,2.93,PT,1730346456
401,chui,-33.6971,-53.4616,17.28,94,20,4.06,UY,1730346456
402,jaisalmer,26.9147,70.9181,29.71,31,0,3.74,IN,1730346457
403,dok kham tai,19.1624,99.9934,30.49,58,8,0.38,TH,1730346457
404,nagqu,31.5,92.0,5.4,32,0,1.69,CN,1730346457
405,richards bay,-28.783,32.0377,18.68,81,69,4.29,ZA,1730346457
406,bodaybo,57.8506,114.1933,0.82,90,100,1.45,RU,1730346458
407,latur,18.4,76.5833,26.67,63,18,3.81,IN,1730346316
408,chimore,-16.9833,-65.1333,24.77,77,34,1.33,BO,1730346458
409,betio village,1.358,172.9211,31.02,65,5,1.61,KI,1730346459
410,fuengirola,36.54,-4.6247,18.8,94,75,3.09,ES,1730346459
411,horta,38.5333,-28.6333,20.57,87,22,9.39,PT,1730346459
412,hirara,24.8,125.2833,29.15,89,75,12.35,JP,1730346459
413,el haouaria,37.05,11.0144,21.01,79,100,5.88,TN,1730346460
414,camalu,30.85,-116.0667,15.01,69,0,2.81,MX,1730346460
415,labrador city,52.9463,-66.9114,3.99,93,100,30.85,CA,1730346460
416,black point,-34.6187,137.8972,18.81,58,0,6.35,AU,1730346460
417,east london,-33.0153,27.9116,14.52,82,20,3.6,ZA,1730346461
418,saint-philippe,-21.3585,55.7679,22.28,72,61,5.11,RE,1730346461
419,lobujya,27.95,86.8167,-1.67,50,0,2.0,NP,1730346461
420,warrenton,-28.114,24.8475,13.26,51,0,3.13,ZA,1730346462
421,malango,-2.9627,119.9001,31.13,51,11,1.5,ID,1730346463
422,sarangani,5.4033,125.4636,28.57,70,99,2.59,PH,1730346463
423,argo,37.6333,22.7333,14.76,75,4,2.23,GR,1730346464
424,pacocha,-17.5833,-71.3333,16.92,87,47,1.33,PE,1730346464
425,la ronge,55.1001,-105.2842,-1.86,69,100,4.63,CA,1730346464
426,bikaner,28.0167,73.3,30.62,20,0,3.68,IN,1730346318
427,nantucket,41.2835,-70.0995,16.06,94,100,7.57,US,1730346183
428,tazovsky,67.4667,78.7,-5.51,94,100,4.78,RU,1730346466
429,chinsali,-10.5414,32.0816,18.18,84,95,1.52,ZM,1730346467
430,broome,42.2506,-75.833,14.81,88,100,1.72,US,1730346467
431,dourbali,11.8091,15.8632,22.61,22,4,3.92,TD,1730346467
432,as sulayyil,20.4607,45.5779,23.25,35,16,3.74,SA,1730346467
433,amga,60.8953,131.9608,-14.31,85,95,0.71,RU,1730346468
434,tangalle,6.024,80.7911,30.19,67,95,3.67,LK,1730346468
435,cordoba,-31.4135,-64.1811,22.33,56,0,2.06,AR,1730346230
436,pithoro,25.5167,69.3833,29.8,40,0,2.95,PK,1730346469
437,chibougamau,49.9168,-74.3659,6.79,93,100,5.66,CA,1730346470
438,socorro,31.6546,-106.3033,16.56,16,20,2.06,US,1730346470
439,puente alto,-33.6167,-70.5833,18.47,45,2,0.31,CL,1730346327
440,bratske,47.865,31.5731,10.55,90,95,3.48,UA,1730346471
441,auki,-8.7676,160.7034,28.39,75,52,3.34,SB,1730346471
442,kurchatov,51.6601,35.6521,10.72,75,100,8.82,RU,1730346471
443,ulladulla,-35.35,150.4667,18.31,72,99,4.9,AU,1730346472
444,concepcion,-36.827,-73.0498,10.89,93,0,1.03,CL,1730346311
445,saudarkrokur,65.7461,-19.6394,0.17,91,88,3.73,IS,1730346472
446,axim,4.8699,-2.2405,24.53,91,49,1.57,GH,1730346473
447,sirjan,29.452,55.6814,16.34,36,3,4.53,IR,1730346473
448,east tamworth,-31.0894,150.9436,29.77,19,100,5.14,AU,1730346473
449,sarakhs,36.5449,61.1577,12.74,39,4,0.97,IR,1730346474
450,umrala,21.8333,71.8167,30.48,36,3,3.88,IN,1730346474
451,cherdyn',60.403,56.4787,1.1,87,100,5.83,RU,1730346474
452,vuktyl,63.8567,57.3094,1.64,94,100,6.84,RU,1730346334
453,tromso,69.6496,18.957,-0.99,93,75,5.66,NO,1730346254
454,katsuura,35.1333,140.3,18.99,66,85,5.0,JP,1730346475
455,bisceglie,41.242,16.5044,15.14,91,1,5.09,IT,1730346475
456,rychnov nad kneznou,50.1628,16.2749,11.27,96,85,1.05,CZ,1730346476
457,bridge city,30.0208,-93.8457,26.01,88,75,7.72,US,1730346476
458,ngama,11.7833,17.1667,22.81,22,4,3.84,TD,1730346476
459,argos orestiko,40.4667,21.2667,10.11,77,0,1.34,GR,1730346477
460,muravlenko,63.7898,74.523,-4.78,96,94,4.6,RU,1730346477
461,tazacorte,28.629,-17.9293,18.54,59,0,3.6,ES,1730346477
462,zhanaozen,43.3,52.8,8.62,91,0,0.8,KZ,1730346478
463,kulhudhuffushi,6.6221,73.07,27.88,74,100,1.92,MV,1730346478
464,igaci,-9.5369,-36.6336,18.85,86,1,3.48,BR,1730346478
465,milford haven,51.7128,-5.0341,11.17,97,39,1.1,GB,1730346479
466,santana,-0.0583,-51.1817,29.1,79,75,7.2,BR,1730346479
467,port lincoln,-34.7333,135.8667,17.7,63,42,4.89,AU,1730346479
468,suoyarvi,62.0833,32.35,-1.09,73,83,5.65,RU,1730346480
469,uryupinsk,50.8047,42.0138,5.34,66,100,8.19,RU,1730346480
470,port blair,11.6667,92.75,30.02,74,20,1.03,IN,1730346480
471,darwin,-12.4611,130.8418,28.86,74,100,2.68,AU,1730346480
472,carolina beach,34.0352,-77.8936,19.03,93,3,3.3,US,1730346275
473,khovd,48.0056,91.6419,0.0,33,11,0.86,MN,1730346481
474,forster,-32.1667,152.5167,25.77,54,50,5.92,AU,1730346481
475,suntar,62.1444,117.6319,-13.69,86,78,0.55,RU,1730346481
476,tralee,52.2704,-9.7026,12.13,88,98,1.09,IE,1730346481
477,happy valley-goose bay,53.3168,-60.3315,3.17,93,100,5.14,CA,1730346482
478,zavetnoye,47.1194,43.8903,8.84,78,100,3.83,RU,1730346482
479,santyoku,37.4406,129.1708,19.01,60,85,3.79,KR,1730346482
480,canonsburg,40.2626,-80.1873,17.67,75,100,3.04,US,1730346482
481,champerico,14.3,-91.9167,27.63,77,48,2.28,GT,1730346483
482,chagoda,59.164,35.3285,0.9,92,93,5.99,RU,1730346483
483,roma,43.2128,-75.4557,18.85,66,100,0.89,US,1730346483
484,wamba,8.9333,8.6,21.4,47,42,1.81,NG,1730346484
485,caucete,-31.6518,-68.2811,29.17,33,13,2.55,AR,1730346285
486,galveston,29.3669,-94.9669,26.7,89,40,6.69,US,1730346394
487,kayyerkan,69.3786,87.7439,-12.24,95,100,3.44,RU,1730346484
488,hammerfest,70.6634,23.6821,0.25,93,75,10.29,NO,1730346484
489,sale,34.0389,-6.8166,18.38,88,100,6.17,MA,1730346485
490,aban,56.67,96.06,1.46,75,100,4.21,RU,1730346485
491,lamu,-2.2717,40.902,25.79,80,94,1.99,KE,1730346485
492,kayangel,8.0823,134.7173,29.14,75,54,4.21,PW,1730346486
493,prince george,53.9166,-122.753,3.69,82,100,0.45,CA,1730346487
494,nsanje,-16.92,35.262,23.93,82,100,1.49,MW,1730346488
495,guanare,9.0418,-69.7421,22.42,93,100,1.46,VE,1730346488
496,dunda,-8.1167,34.25,21.13,65,94,1.2,TZ,1730346488
497,sesheke,-17.4759,24.2968,19.49,17,100,0.9,ZM,1730346490
498,kuching,1.55,110.3333,31.12,83,40,3.13,MY,1730346490
499,bafia,4.75,11.2333,19.97,98,79,0.15,CM,1730346492
500,kirkland lake,48.1446,-80.0377,7.16,100,100,2.57,CA,1730346492
501,yuanping,38.7153,112.7575,12.58,69,100,0.17,CN,1730346492
502,ancud,-41.8697,-73.8203,8.5,96,8,2.11,CL,1730346436
503,marat,25.0701,45.4615,20.7,59,100,4.41,SA,1730346493
504,coquimbo,-29.9533,-71.3436,14.85,92,100,0.51,CL,1730346422
505,honggang,46.4667,124.8667,13.13,48,10,5.95,CN,1730346493
506,lisakovsk,52.5369,62.4936,0.93,90,88,2.77,KZ,1730346494
507,culebra,18.303,-65.301,26.67,89,100,5.81,PR,1730346494
508,aqadyr,48.2553,72.8483,2.21,97,100,6.2,KZ,1730346494
509,manakara,-22.1333,48.0167,23.78,80,78,2.03,MG,1730346494
510,fuyuan,46.4333,127.0833,12.0,49,37,6.15,CN,1730346496
511,san martin,-33.081,-68.4681,26.05,42,2,2.18,AR,1730346496
512,tweed heads,-28.1817,153.547,29.54,78,6,9.26,AU,1730346496
513,point pedro,9.8167,80.2333,28.26,77,74,1.97,LK,1730346497
514,coruche,38.9595,-8.5252,13.55,89,100,2.55,PT,1730346497
515,whakatane,-37.9585,176.9854,20.84,67,20,2.68,NZ,1730346497
516,el granada,37.5027,-122.4694,13.95,78,100,3.6,US,1730346498
517,conception bay south,47.4999,-52.9981,1.42,88,36,3.32,CA,1730346498
518,new norfolk,-42.7826,147.0587,14.4,31,47,3.14,AU,1730346498
519,la troncal,-2.4,-79.3333,23.2,84,99,1.0,EC,1730346498
520,tidjikja,18.5564,-11.4271,27.28,21,45,4.35,MR,1730346499
521,santa luzia,-19.7697,-43.8514,20.5,80,100,1.83,BR,1730346499
522,coxim,-18.5067,-54.76,27.24,42,1,2.39,BR,1730346499
523,grand falls-windsor,48.9332,-55.6649,-0.28,89,100,1.34,CA,1730346499
524,kill devil hills,36.0307,-75.676,19.43,86,0,3.09,US,1730346500
525,rongelap,11.1635,166.8941,28.46,78,78,5.94,MH,1730346500
526,zag,46.9441,99.165,-8.04,58,13,0.85,MN,1730346500
527,sanger,36.708,-119.556,14.87,67,0,0.0,US,1730346500
528,ndele,8.4109,20.6473,21.72,51,10,0.38,CF,1730346501
529,brookings,44.3114,-96.7984,4.69,89,75,6.17,US,1730346296
530,mennecy,48.569,2.4438,11.46,93,100,2.06,FR,1730346501
531,filey,54.21,-0.2892,11.64,43,12,1.79,GB,1730346502
532,luocheng,29.3848,104.0286,19.37,74,100,1.18,CN,1730346502
533,yanam,16.7333,82.2167,30.53,59,46,1.89,IN,1730346504
534,cockburn town,21.4612,-71.1419,26.18,76,58,9.72,TC,1730346504
535,ankazoabo,-22.2833,44.5167,26.11,59,98,2.46,MG,1730346504
536,inongo,-1.95,18.2667,21.82,99,100,2.26,CD,1730346504
537,dvur kralove nad labem,50.4317,15.814,8.71,92,99,0.66,CZ,1730346505
538,krugersdorp,-26.0858,27.7752,14.06,82,0,3.68,ZA,1730346505
539,fatehpur,25.9333,80.8,30.18,36,5,3.61,IN,1730346505
540,ilheus,-14.7889,-39.0494,25.9,83,40,1.54,BR,1730346506
541,itoman,26.1247,127.6694,31.21,79,75,11.32,JP,1730346506
542,mungaoli,24.4167,78.1,29.16,35,3,2.83,IN,1730346506
543,noshiro,40.2039,140.0242,17.46,56,48,4.64,JP,1730346506
544,vryburg,-26.9566,24.7284,13.15,33,0,2.34,ZA,1730346507
545,pocone,-16.2567,-56.6228,24.08,81,22,2.41,BR,1730346507
546,zouerate,22.7187,-12.4521,22.87,32,91,3.1,MR,1730346507
547,imperatriz,-5.5264,-47.4917,25.17,76,100,1.95,BR,1730346507
548,tibanbang,6.6315,126.1055,28.88,75,90,2.47,PH,1730346508
549,norfolk,42.1668,-71.2495,15.46,90,0,1.54,US,1730346508
550,ranchettes,41.2186,-104.7903,-0.09,93,100,2.57,US,1730346508
551,kudahuvadhoo,2.6708,72.8944,27.75,75,45,3.51,MV,1730346509
552,thinadhoo,0.5333,72.9333,27.42,66,100,1.86,MV,1730346509
553,taseyevo,57.2169,94.8978,1.29,79,100,2.71,RU,1730346509
554,ovruch,51.3246,28.8035,11.39,78,100,6.25,UA,1730346510
555,'ain benian,36.8028,2.9219,17.03,65,0,2.19,DZ,1730346510
556,kittila,67.6647,24.8936,-6.92,93,0,1.03,FI,1730346510
557,anaco,9.4389,-64.4728,24.92,65,63,1.79,VE,1730346511
558,antofagasta,-23.65,-70.4,15.6,89,66,2.79,CL,1730345808
559,washington,47.5001,-120.5015,4.76,81,100,1.3,US,1730346466
560,marka,1.7159,44.7717,26.27,78,40,3.24,SO,1730346511
561,fernie,49.5,-115.0687,0.13,74,6,1.18,CA,1730346512
562,danilovka,50.3557,44.1168,3.65,78,94,6.5,RU,1730346512
563,la maddalena,41.2142,9.4083,18.3,87,68,3.43,IT,1730346512
564,cartagena del chaira,1.3349,-74.8429,20.74,93,84,0.87,CO,1730346513
565,alaghsas,17.0187,8.0168,23.79,14,32,3.52,NE,1730346513
566,braganca,-1.0536,-46.7656,22.97,88,74,0.29,BR,1730346513
567,vilyuysk,63.7553,121.6247,-17.46,90,90,0.43,RU,1730346514
568,midvagur,62.0511,-7.1939,6.46,93,100,0.51,FO,1730346514
569,kristiansund,63.1115,7.732,5.07,93,100,2.06,NO,1730346514
570,kalifornsky,60.4183,-151.29,-2.83,93,0,2.06,US,1730346514
571,apodi,-5.6642,-37.7989,23.25,69,18,3.18,BR,1730346303
572,selkirk,50.1436,-96.8845,0.78,55,1,2.46,CA,1730346515
573,hovd,48.0056,91.6419,0.0,33,11,0.86,MN,1730346515
574,at taraf,25.3628,49.725,20.3,48,40,4.46,SA,1730346515
575,nadi,-17.8,177.4167,30.0,62,75,6.69,FJ,1730346516
